title,release_year,rating,popularity,genres,poster_url
Improper Conduct,1994,4.2,2.2943,['Thriller'],https://image.tmdb.org/t/p/w500/zxyhvXjoDTOdB7SRk5vDGlaCblM.jpg
The Sea Wolf,1994,6.2,2.1732,"['Adventure', 'TV Movie']",https://image.tmdb.org/t/p/w500/5zTInlGnnfSm9m1Xnnh3DBm01v9.jpg
Wolf,1994,6.117,1.9758,"['Fantasy', 'Drama', 'Horror', 'Romance']",https://image.tmdb.org/t/p/w500/mchNkkjbETsa0tm6khKb7lotSJm.jpg
Clifford,1994,5.087,3.0584,['Comedy'],https://image.tmdb.org/t/p/w500/Agm7rlBmCuLWc9TQ9TNap77RDBh.jpg
Cobb,1994,6.0,2.2109,['Drama'],https://image.tmdb.org/t/p/w500/clOqh9is8vWZvX6AUjF4HtLdQMj.jpg
Chikan to nozoki: fujin-ka byôtô,1994,3.5,1.8935,['Comedy'],https://image.tmdb.org/t/p/w500/jMgkUto5gyhCS8WIpOCmM38zZ6R.jpg
Of Love and Shadows,1994,5.2,2.3559,['Drama'],https://image.tmdb.org/t/p/w500/aJuOamSPeB3GBJXhLnwPCcietyG.jpg
Star Trek: Generations,1994,6.504,2.3518,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",https://image.tmdb.org/t/p/w500/gh0ZZRwSmlzEZTIZee3ZCN9Jssx.jpg
Iron Will,1994,6.718,2.6026,"['Adventure', 'Family', 'Action']",https://image.tmdb.org/t/p/w500/vYsSu7DdgU4yqbekTvAevrv6dSP.jpg
Street Fighter II: The Animated Movie,1994,7.052,1.9367,"['Animation', 'Action']",https://image.tmdb.org/t/p/w500/d0WmVroW23YVFB4uLFUqfqiHsYr.jpg
The Hudsucker Proxy,1994,7.077,2.0753,"['Comedy', 'Drama', 'Fantasy']",https://image.tmdb.org/t/p/w500/9NAG5aAprmytPnm6Ea8tG1w5caB.jpg
Fresh,1994,7.176,2.1948,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/uXRIIUzjDZZdWR2cUzPJ9eAqaHv.jpg
When a Man Loves a Woman,1994,6.565,1.9513,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/cA1uMNX3sdWAWfMZbsgm1VIJYSY.jpg
Spanking the Monkey,1994,5.7,2.0752,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/fuID31Ft8nWLcFRSQ7qZRlu49o7.jpg
War of the Buttons,1994,7.0,2.1275,['Family'],https://image.tmdb.org/t/p/w500/uqsNLBj1MKzq2uqvegAgoE0gG1M.jpg
Hard Vice,1994,3.6,2.291,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/AmW5TPB51leDgLSKNsQo7NkA2FR.jpg
Mi Vida Loca,1994,7.0,2.7647,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/gtKIaHUqkNqdgVnMFosyVJXvKMC.jpg
The Bodyguard from Beijing,1994,6.837,2.0076,"['Drama', 'Action', 'Thriller']",https://image.tmdb.org/t/p/w500/xd4X6YIssIJWYXnPiZHTgy0EzWa.jpg
Hercules and the Amazon Women,1994,6.0,2.4278,"['Adventure', 'Fantasy', 'TV Movie', 'Action']",https://image.tmdb.org/t/p/w500/aTcAL4khfIAZjmbOeKIMqOtv1kd.jpg
A Low Down Dirty Shame,1994,5.657,2.6816,"['Comedy', 'Crime', 'Action']",https://image.tmdb.org/t/p/w500/v5XUfLrdoGfatObGXhqckYTNqFT.jpg
Animal Instincts 2,1994,4.6,2.3539,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/jfkD52sL0piWrxUT8EHKztLsLy5.jpg
The Black Angel,1994,5.6,2.2793,"['Drama', 'Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/aYQYWUUfNgw9qXSgMCHyw66vn4f.jpg
Against the Wall,1994,6.1,2.883,"['Drama', 'History', 'TV Movie']",https://image.tmdb.org/t/p/w500/mq9Brmq840ZLx65DTxnT2oME96s.jpg
The Cowboy Way,1994,5.7,2.4809,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller', 'Western']",https://image.tmdb.org/t/p/w500/r7sckMs1xy4fXYGzzs6anofu10F.jpg
Enemy Gold,1994,4.3,1.9795,"['Action', 'Thriller']",https://image.tmdb.org/t/p/w500/bW3wf5KncLoMolW55k1Uvrrrs9d.jpg
Jacob,1994,6.653,2.5276,"['Adventure', 'Drama', 'TV Movie']",https://image.tmdb.org/t/p/w500/bmwFf3fMgBKqtiST5sQ7wapeLFB.jpg
Sister My Sister,1994,5.8,2.2279,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/g1SwimqDPN3pP3LOcKuBi14bKIH.jpg
My Girl 2,1994,6.012,2.1245,"['Comedy', 'Family']",https://image.tmdb.org/t/p/w500/hEZ6L72eBORRnoUxf4pip5U76pq.jpg
Kickboxer 4: The Aggressor,1994,4.9,2.2231,"['Action', 'Drama', 'Thriller', 'Romance']",https://image.tmdb.org/t/p/w500/9hA6SzsDkLTKxKOcfYVmRrq4Z0U.jpg
Airheads,1994,6.144,2.0937,"['Comedy', 'Crime', 'Music']",https://image.tmdb.org/t/p/w500/4xPG8pPMyeoec48gKWbbC85EC8j.jpg
God of Gamblers' Return,1994,6.626,2.2196,"['Action', 'Comedy']",https://image.tmdb.org/t/p/w500/fy7K4G0lwLZRbPdaeVJ1FQEMgVr.jpg
Trial by Jury,1994,5.4,2.558,"['Drama', 'Action', 'Thriller']",https://image.tmdb.org/t/p/w500/uYVGv35bMH7MybbfvWHEC9xQDMY.jpg
Miracle on 34th Street,1994,6.758,2.2073,"['Fantasy', 'Drama', 'Family']",https://image.tmdb.org/t/p/w500/iUTPKkljdEjPlcPPYgbUz7APnHu.jpg
Shadow of Obsession,1994,0.0,2.8651,"['Thriller', 'TV Movie']",https://image.tmdb.org/t/p/w500/4aXnDZDmvBBZrD9QxelNYQOJLNb.jpg
Without Warning,1994,6.7,2.8186,"['Drama', 'Science Fiction', 'TV Movie']",https://image.tmdb.org/t/p/w500/1oG3MqY623Bl0AnR1CwumVC6gBA.jpg
D2: The Mighty Ducks,1994,6.2,1.9077,"['Comedy', 'Action', 'Family', 'Drama']",https://image.tmdb.org/t/p/w500/veGW1N6QUglP4osDdOUI6CZCcBI.jpg
Eat Drink Man Woman,1994,7.6,2.1424,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/olhIWtIBFg6VWK59DEd4lAvgVgz.jpg
Bad Girls,1994,5.441,2.0137,"['Romance', 'Western']",https://image.tmdb.org/t/p/w500/cXY79luLXt2dzUP2Tx601zpZFzK.jpg
White Fang 2: Myth of the White Wolf,1994,6.9,2.4972,"['Adventure', 'Family']",https://image.tmdb.org/t/p/w500/lZbgwbGutOF9goEyxeHmyLBDZII.jpg
Lightning Jack,1994,5.6,2.2442,"['Comedy', 'Western']",https://image.tmdb.org/t/p/w500/4YoRERjKWO2442ezcvgEjAZuxWP.jpg
Kadhalan,1994,6.6,1.835,"['Action', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/pt56OBUH0MjPIDSgx6YpJQRc5vA.jpg
The War,1994,6.7,2.4611,"['Drama', 'War']",https://image.tmdb.org/t/p/w500/eMJYqr5zs7rz54oZhiX4ez1BI5E.jpg
Leprechaun 2,1994,5.543,1.7435,"['Comedy', 'Horror']",https://image.tmdb.org/t/p/w500/fnCLZ3rpy3enYSHrzcBxnx3fozK.jpg
Prince of Jutland,1994,5.6,2.8074,"['Drama', 'Adventure']",https://image.tmdb.org/t/p/w500/qG90bxBkwfiqqSdmsWZWEjAvS2F.jpg
Blue Chips,1994,6.058,2.2155,['Drama'],https://image.tmdb.org/t/p/w500/tO71i4Ob64tchCRBB5MoqonPKAF.jpg
The Bears Who Saved Christmas: Christopher & Holly,1994,5.3,2.1411,"['Animation', 'Family']",https://image.tmdb.org/t/p/w500/dr87wX7g9qb0FwFfXnRQgyTq0iQ.jpg
Radioland Murders,1994,6.0,2.987,"['Comedy', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/l9pvl3AH4UsUvLn4yUP0RR4pltx.jpg
A Simple Twist of Fate,1994,6.1,2.1447,"['Family', 'Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/2Jorj80Y4EVEAPDRVVdDXKSVUTw.jpg
Lisbon Story,1994,7.1,1.6627,"['Drama', 'Music']",https://image.tmdb.org/t/p/w500/iqxvLET9q43BxxNXmit9nNiEPPM.jpg
Troublemakers,1994,6.1,2.3216,"['Western', 'Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/kZYAN78ARDZZLDPig4yBnNsNUW2.jpg
Puppet Master 5,1994,5.1,2.6143,"['Horror', 'Fantasy', 'Science Fiction']",https://image.tmdb.org/t/p/w500/720enBtdvWBRLge8jlJubLTl9Sf.jpg
Free and Easy 7,1994,7.5,1.6491,['Comedy'],https://image.tmdb.org/t/p/w500/pZwxQoLtuDkIto5qj3Yhl21Z8uL.jpg
Immortal Beloved,1994,7.108,2.1836,"['Drama', 'Music', 'Romance']",https://image.tmdb.org/t/p/w500/lkqz2R5pjXeDaiIjR3Z6JTGjtg6.jpg
Sugar Hill,1994,5.6,2.7587,"['Drama', 'Action', 'Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/6bnYhhJS7vuDMRPVSplWaXdK49g.jpg
Exotica,1994,6.646,1.8551,['Drama'],https://image.tmdb.org/t/p/w500/pWcJdcIHjL3P6NaEJKeV6ONfAMV.jpg
Andaz Apna Apna,1994,6.696,1.8331,"['Comedy', 'Romance', 'Family']",https://image.tmdb.org/t/p/w500/l1tE1GspvcyeYSfKxmnh8DObnzG.jpg
Even Cowgirls Get the Blues,1994,4.387,2.8613,"['Comedy', 'Drama', 'Romance', 'Western']",https://image.tmdb.org/t/p/w500/20x8nm0nPXkYv04COAHFA2AHyAl.jpg
Lurking Fear,1994,4.9,2.1796,"['Horror', 'Crime']",https://image.tmdb.org/t/p/w500/EiQ8WjBtW5VvHPHevrvnFCE0sB.jpg
No Escape,1994,6.244,1.8727,"['Action', 'Drama', 'Science Fiction', 'Thriller']",https://image.tmdb.org/t/p/w500/jRwMdEb5bxwVARU2VmOADTflLfZ.jpg
Black Beauty,1994,6.7,1.7157,"['Family', 'Adventure', 'Drama']",https://image.tmdb.org/t/p/w500/5uH60FBDPQoyAnc4uvU0fIB8JXv.jpg
Se7en,1995,8.375,33.083,"['Crime', 'Mystery', 'Thriller']",https://image.tmdb.org/t/p/w500/191nKfP0ehp3uIvWqgPbFmI4lv9.jpg
Toy Story,1995,7.968,32.2344,"['Animation', 'Adventure', 'Family', 'Comedy']",https://image.tmdb.org/t/p/w500/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg
Joseph,1995,8.198,20.7187,"['Adventure', 'Drama', 'TV Movie']",https://image.tmdb.org/t/p/w500/lBscKQzEJY1XF2ReZT2vIGrMQ1k.jpg
Heat,1995,7.919,22.2983,"['Crime', 'Drama', 'Action']",https://image.tmdb.org/t/p/w500/umSVjVdbVwtx5ryCA2QXL44Durm.jpg
Clueless,1995,7.273,16.384,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/8AwVTcgpTnmeOs4TdTWqcFDXEsA.jpg
Bad Boys,1995,6.816,17.4829,"['Action', 'Comedy', 'Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/qKiLKvJaT6rRmd3IBsoVV58luXH.jpg
Braveheart,1995,7.942,14.5019,"['Action', 'Drama', 'History', 'War']",https://image.tmdb.org/t/p/w500/or1gBugydmjToAEq7OZY0owwFk.jpg
XX: Beautiful Target,1995,4.5,14.5223,"['Crime', 'Thriller', 'Horror']",https://image.tmdb.org/t/p/w500/pM4hZ135lNM9KElOusXPgcKg0PG.jpg
Casino,1995,7.995,15.1448,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/gziIkUSnYuj9ChCi8qOu2ZunpSC.jpg
Women,1995,4.3,14.4015,"['Drama', 'Comedy']",https://image.tmdb.org/t/p/w500/ud7IhFWeyj1QB8QLljp2K73mNBL.jpg
The Usual Suspects,1995,8.176,14.6606,"['Drama', 'Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/rWbsxdwF9qQzpTPCLmDfVnVqTK1.jpg
Ghost in the Shell,1995,7.925,13.0115,"['Action', 'Animation', 'Science Fiction']",https://image.tmdb.org/t/p/w500/9gC88zYUBARRSThcG93MvW14sqx.jpg
Before Sunrise,1995,7.971,11.4876,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/kf1Jb1c2JAOqjuzA3H4oDM263uB.jpg
Twelve Monkeys,1995,7.601,11.7188,"['Science Fiction', 'Thriller', 'Mystery']",https://image.tmdb.org/t/p/w500/gt3iyguaCIw8DpQZI1LIN5TohM2.jpg
Dilwale Dulhania Le Jayenge,1995,8.5,9.9986,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/lfRkUr7DYdHldAqi3PwdQGBRBPM.jpg
P.O. Box Tinto Brass,1995,5.928,9.5566,['Comedy'],https://image.tmdb.org/t/p/w500/oGC1ByDVsAjPo8W3G078EYpvBWi.jpg
La Haine,1995,8.089,8.8818,['Drama'],https://image.tmdb.org/t/p/w500/iH8saz6s0Z8SPPrKaMI2KrRzTED.jpg
Whisper of the Heart,1995,7.949,9.8118,"['Animation', 'Drama', 'Family']",https://image.tmdb.org/t/p/w500/5FROLD8zpWFs9ja7aYho1uOMJHg.jpg
Casper,1995,6.324,9.1372,"['Fantasy', 'Comedy', 'Family']",https://image.tmdb.org/t/p/w500/vCaVCizHfxuoczd9Dlcz7et61eJ.jpg
Apollo 13,1995,7.45,9.7516,"['Drama', 'History']",https://image.tmdb.org/t/p/w500/oYUZHYMwNKnE1ef4WE5Hw2a9OAY.jpg
All Things Fair,1995,6.432,8.4593,"['Drama', 'Romance', 'War']",https://image.tmdb.org/t/p/w500/y1oFNynXrIzlPUe4CXKMR2dpNep.jpg
Pocahontas,1995,6.9,7.7778,"['Adventure', 'Animation', 'Family', 'Romance']",https://image.tmdb.org/t/p/w500/kZ1ft0QZ4e3zDUPMBftEkwI9ftd.jpg
GoldenEye,1995,6.889,8.5321,"['Adventure', 'Action', 'Thriller']",https://image.tmdb.org/t/p/w500/z0ljRnNxIO7CRBhLEO0DvLgAFPR.jpg
A Walk in the Clouds,1995,7.334,7.6092,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/xencQzZnUWDRAOUydjf9PWet8Ae.jpg
Hackers,1995,6.362,7.668,"['Action', 'Crime', 'Thriller', 'Drama']",https://image.tmdb.org/t/p/w500/qfx2EENW1sOpKNVKLzr7VOhlxkt.jpg
Waterworld,1995,6.216,6.3587,"['Adventure', 'Action', 'Science Fiction']",https://image.tmdb.org/t/p/w500/pBjf3xzi6kClzWXiKMclMUX7dOP.jpg
Batman Forever,1995,5.437,6.4762,"['Action', 'Crime', 'Fantasy']",https://image.tmdb.org/t/p/w500/i0fJS8M5UKoETjjJ0zwUiKaR8tr.jpg
Sense and Sensibility,1995,7.419,7.9298,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/cBK2yL3HqhFvIVd7lLtazWlRZPR.jpg
Die Hard: With a Vengeance,1995,7.27,8.0098,"['Action', 'Thriller']",https://image.tmdb.org/t/p/w500/amwo4CjYKynZ2yKvKMxoiRSsaE1.jpg
